Besides, we were on vacation!;anecdotes/miscellaneous;neutral
I've been to Joya twice and I will never go again.;anecdotes/miscellaneous;negative
Both times we waited well over a half hour for a table (even though we had reservations).;service;negative
The food was very expensive (we spent $160 for lunch for two) but extremely tasty.;food;positive
The food was very expensive (we spent $160 for lunch for two) but extremely tasty.;price;negative
The aesthetics of this place are like an airport lounge.;ambience;negative
Given the incredible architecture surrounding it, this place has no character.;ambience;conflict
Now it's so crowded and loud you can't even talk to the person next to you.;ambience;negative
And everytime I go there's a bunch of drunk idiots making a scene out front.;ambience;negative
The staff isn't the friendliest or most competent, and I am stickler for service, but everything else about this place makes up for it.;service;negative
The staff isn't the friendliest or most competent, and I am stickler for service, but everything else about this place makes up for it.;anecdotes/miscellaneous;positive
they were able to squeeze me in at 6 after i called the night before my anniversary for a friday night reservation and told me they'd treat us well for the occasion.;anecdotes/miscellaneous;neutral
If presentation and service is your thing, then this magic show works.;service;positive
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.;service;positive
Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.;ambience;positive
I would highly recommand requesting a table by the window.;anecdotes/miscellaneous;positive
Just went here for my girlfriends 23rd bday.;anecdotes/miscellaneous;neutral
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.;food;positive
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.;price;positive
Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.;service;positive
If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.;anecdotes/miscellaneous;neutral
If you've ever been along the river in Weehawken you have an idea of the top of view the chart house has to offer.;ambience;positive
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.;food;positive
Food was good and the view of the new york city skiline was terrific even on a foggy rainy day like that of when I went.;ambience;positive
The lava cake dessert was incredible and I recommend it.;food;positive
If you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.;ambience;positive
Here you get the zen feel without feeling rigid.;ambience;positive
Overall, worht every penny.;price;positive
I love this place more and more everytime i go.;anecdotes/miscellaneous;positive
You can't go wrong with this place.;anecdotes/miscellaneous;positive
Pizza here is consistently good.;food;positive
The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.;ambience;positive
But the best part about LS is the late night atmosphere, delightfully free of the BTs.;ambience;positive
The website and rating makes this place look wonderful but in reality it was very disappointing.;ambience;conflict
The website and rating makes this place look wonderful but in reality it was very disappointing.;anecdotes/miscellaneous;conflict
The menu is nothing like the one on the website.;food;negative
Just ignore the trendy wannabes.;anecdotes/miscellaneous;negative
As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.;anecdotes/miscellaneous;positive
This is one of the best comfort food places in the city.;food;positive
we were seated at the sushi bar in front of yasuda.;anecdotes/miscellaneous;neutral
Admittedly, this is not the place for gigantic pieces of fish overflowing the plate (and thank goodness, in my opinion) but for simple, elegant sushi there is no better place in New York or anywhere in the US.;food;positive
(Always ask the bartender for the SEASONAL beer!!!;food;positive
i actually feel like i should keep it a secret.;anecdotes/miscellaneous;neutral
The staff is courteous and friendly.;service;positive
Perhaps the last reviewer (who stated she was treated with attitude) lives in a parallel universe because I have never had anything but a perfect experience at Yasuda.;anecdotes/miscellaneous;conflict
All the people that I bring there go back on their own and bring THEIR friends!;anecdotes/miscellaneous;positive
More important, the sushi rivals the best in Tokyo.;food;positive
Even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.;price;negative
The sushi seemed pretty fresh and was adequately proportioned.;food;positive
I'm still mad that i had to pay for lousy food.;food;negative
THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!;anecdotes/miscellaneous;positive
I LOVED THE SHOWS.;anecdotes/miscellaneous;positive
I LOVED THE SHOWS.;ambience;positive
The staff was the friendliest that have seen in New York.;service;positive
We will go back every time we are in the City.;anecdotes/miscellaneous;positive
THE FOOD PORTIONS ARE REALLY LARGE.;food;positive
THE BEST PLACE TO BRING KIDS OR ANY FRIENDS WHO WANT TO DO SOMETHING DIFFERENT.;anecdotes/miscellaneous;positive
THE FRANKENSTEIN SHOW WAS THE BEST.;anecdotes/miscellaneous;positive
I REALLY ENJOYED THE SHOWS PUT ON BY THE ACTORS.;ambience;positive
The food looked very appetizing and delicious since it came on a variety of fancy plates.;food;positive
